attempt_id,user_id,created_at,is_synthetic,target_score,next_percentage,next_pass,previous_score,previous_percentage,previous_2_attempt_avg,previous_3_attempt_avg,previous_5_attempt_avg,overall_previous_avg,median_previous_score,best_previous_score,worst_previous_score,score_range,score_std,ewma_03,ewma_05,recent_score_trend,long_term_score_trend,recent_vs_overall_average,improvement_from_first_attempt,rolling_slope_3,rolling_slope_5,consecutive_improvements,consecutive_declines,total_passes,total_failures,historical_pass_rate,recent_3_pass_rate,consecutive_passes,consecutive_failures,attempt_order_by_user,total_previous_attempts,attempts_last_7_days,attempts_last_14_days,attempts_last_30_days,average_days_between_attempts,time_gap_std,days_since_previous_attempt,days_since_first_attempt,attempt_frequency,previous_easy_count,previous_medium_count,previous_hard_count,previous_hard_ratio,previous_average_easy_score,previous_average_medium_score,previous_average_hard_score,difficulty_transition_delta,difficulty_easy,difficulty_medium,difficulty_hard,unique_videos_seen,total_previous_video_interactions,repeated_video_ratio,number_of_videos_in_recent_attempts
1093,49,2026-04-29 18:14:09.065812,1,16,64.0,0,16.0,64.0,58.0,55.333333333333336,52.8,52.8,50.0,64.0,48.0,16.0,6.418722614352485,54.139799999999994,57.375,12.0,16.0,5.200000000000003,16.0,6.9999999999999964,3.3999999999999972,2,0,0,5,0.0,0.0,0,5,6,5,2,3,5,2.947916666666667,3.011816043457772,5.041666666666667,16.833333333333332,0.28037383177570097,2,2,1,0.2,49.0,57.0,52.0,0.0,0,1,0,2,5,0.6,1
1094,49,2026-05-06 21:14:09.065812,1,35,70.0,1,16.0,64.0,64.0,60.0,56.0,54.666666666666664,51.0,64.0,48.0,16.0,7.339391437078872,57.09786,60.6875,0.0,16.0,9.333333333333336,16.0,5.999999999999996,4.199999999999996,0,0,0,6,0.0,0.0,0,6,7,6,0,3,6,3.366666666666667,2.7712875567544817,7.125,23.958333333333332,0.24040066777963273,2,3,1,0.16666666666666666,49.0,59.333333333333336,52.0,0.0,0,1,0,3,6,0.5,1
1095,49,2026-05-08 03:14:09.065812,1,30,75.0,1,35.0,70.0,67.0,66.0,60.0,56.857142857142854,52.0,70.0,48.0,22.0,8.858678822273133,60.968501999999994,65.34375,6.0,22.0,10.142857142857146,22.0,2.999999999999993,5.2,1,0,1,6,0.14285714285714285,0.3333333333333333,1,0,8,7,1,3,7,3.993055555555556,2.91516826590139,1.25,25.208333333333332,0.2670906200317965,2,4,1,0.14285714285714285,49.0,62.0,52.0,0.0,0,1,0,3,7,0.5714285714285714,1
1096,49,2026-05-09 04:14:09.065812,1,19,76.0,1,30.0,75.0,72.5,69.66666666666667,65.0,59.125,58.0,75.0,48.0,27.0,10.412046594484405,65.17795139999998,70.171875,5.0,27.0,13.375,27.0,5.499999999999999,5.199999999999996,2,0,2,6,0.25,0.6666666666666666,2,0,9,8,2,3,8,3.6011904761904767,2.8560017562575193,1.0416666666666667,26.25,0.29357798165137616,2,5,1,0.125,49.0,64.6,52.0,-1.0,1,0,0,3,8,0.625,1
1098,50,2026-03-12 21:14:09.065875,1,28,56.0,0,9.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,3.2083333333333335,3.2083333333333335,0.23762376237623759,0,0,1,1.0,45.0,45.0,45.0,-2.0,1,0,0,1,1,0.0,1
1099,50,2026-03-20 06:14:09.065875,1,24,48.0,0,28.0,56.0,50.5,50.5,50.5,50.5,50.5,56.0,45.0,11.0,7.7781745930520225,48.3,50.5,11.0,11.0,0.0,11.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,0,2,2,3.2083333333333335,0.0,7.375,10.583333333333334,0.1726618705035971,1,0,1,0.5,56.0,50.5,45.0,2.0,0,0,1,1,2,0.5,1
1100,50,2026-03-21 12:14:09.065875,1,17,56.67,0,24.0,48.0,52.0,49.666666666666664,49.666666666666664,49.666666666666664,48.0,56.0,45.0,11.0,5.686240703077327,48.209999999999994,49.25,-8.0,3.0,2.3333333333333357,3.0,1.500000000000001,1.500000000000001,0,1,0,3,0.0,0.0,0,3,4,3,1,3,3,5.291666666666667,2.946278254943948,1.25,11.833333333333334,0.23376623376623376,1,0,2,0.6666666666666666,56.0,49.666666666666664,46.5,-1.0,0,1,0,2,3,0.33333333333333337,1
1101,50,2026-03-28 22:14:09.065875,1,11,55.0,0,17.0,56.67,52.335,53.55666666666667,51.417500000000004,51.417500000000004,52.0,56.67,45.0,11.670000000000002,5.815257947847198,50.74799999999999,52.96,8.670000000000002,11.670000000000002,0.9174999999999969,11.670000000000002,0.3350000000000001,0.3350000000000001,1,0,0,4,0.0,0.0,0,4,5,4,0,2,4,3.9444444444444446,3.1281465640097372,7.416666666666667,19.25,0.19753086419753085,1,1,2,0.5,56.0,56.67,46.5,1.0,0,0,1,2,4,0.5,1
1102,50,2026-04-05 00:14:09.065875,1,32,64.0,0,11.0,55.0,55.835,53.223333333333336,52.134,52.134,55.0,56.67,45.0,11.670000000000002,5.284863290568641,52.02359999999999,53.980000000000004,-1.6700000000000017,10.0,3.7010000000000005,10.0,3.4999999999999982,2.0669999999999997,0,1,0,5,0.0,0.0,0,5,6,5,0,1,5,4.8125,3.0883030519592376,7.083333333333333,26.333333333333332,0.18292682926829268,1,1,3,0.6,56.0,56.67,49.333333333333336,-1.0,0,1,0,3,5,0.4,1
1103,50,2026-04-06 02:14:09.065875,1,13,65.0,0,32.0,64.0,59.5,58.55666666666667,55.934000000000005,54.11166666666667,55.5,64.0,45.0,19.0,6.76836883352752,55.616519999999994,58.99,9.0,19.0,5.388333333333328,19.0,3.6649999999999943,2.2999999999999954,1,0,0,6,0.0,0.0,0,6,7,6,1,2,6,5.266666666666667,2.8608650109907514,1.0833333333333333,27.416666666666668,0.21114369501466274,1,2,3,0.5,56.0,60.335,49.333333333333336,1.0,0,0,1,3,6,0.5,1
1104,50,2026-04-08 11:14:09.065875,1,29,72.5,1,13.0,65.0,64.5,61.333333333333336,57.734,55.667142857142856,56.0,65.0,45.0,20.0,7.423760759178855,58.431563999999995,61.995000000000005,1.0,20.0,8.832857142857144,20.0,4.9999999999999964,4.133000000000002,2,0,0,7,0.0,0.0,0,7,8,7,2,3,7,4.569444444444444,3.0764186730436824,2.375,29.791666666666668,0.22733423545331527,1,2,4,0.5714285714285714,56.0,60.335,53.25,-1.0,0,1,0,3,7,0.5714285714285714,1
1105,50,2026-04-15 12:14:09.065875,1,36,72.0,1,29.0,72.5,68.75,67.16666666666667,62.634,57.77125,56.335,72.5,45.0,27.5,9.091599635299138,62.65209479999999,67.2475,7.5,27.5,10.978749999999998,27.5,4.249999999999996,4.165999999999996,3,0,1,7,0.125,0.3333333333333333,1,0,9,8,0,3,6,4.2559523809523805,2.9282931536392995,7.041666666666667,36.833333333333336,0.21145374449339205,1,3,4,0.5,56.0,64.39,53.25,0.0,0,1,0,3,8,0.625,1
1107,51,2026-06-16 02:14:09.065936,1,20,50.0,0,9.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.4166666666666667,1.4166666666666667,0.4137931034482758,0,1,0,0.0,45.0,45.0,45.0,0.0,0,1,0,1,1,0.0,1
1108,51,2026-06-21 04:14:09.065936,1,13,52.0,0,20.0,50.0,47.5,47.5,47.5,47.5,47.5,50.0,45.0,5.0,3.5355339059327378,46.5,47.5,5.0,5.0,0.0,5.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.4166666666666667,0.0,5.083333333333333,6.5,0.26666666666666666,0,2,0,0.0,47.5,47.5,47.5,1.0,0,0,1,1,2,0.5,1
1109,51,2026-06-22 07:14:09.065936,1,15,60.0,0,13.0,52.0,51.0,49.0,49.0,49.0,50.0,52.0,45.0,7.0,3.605551275463989,48.15,49.75,2.0,7.0,2.0,7.0,3.499999999999992,3.499999999999992,2,0,0,3,0.0,0.0,0,3,4,3,2,3,3,3.25,2.5927248643506737,1.125,7.625,0.34782608695652173,0,2,1,0.3333333333333333,49.0,47.5,52.0,-2.0,1,0,0,1,3,0.6666666666666667,1
1110,51,2026-06-24 10:14:09.065936,1,13,65.0,0,15.0,60.0,56.0,54.0,51.75,51.75,51.0,60.0,45.0,15.0,6.238322424070967,51.705,54.875,8.0,15.0,4.25,15.0,4.999999999999993,4.999999999999993,3,0,0,4,0.0,0.0,0,4,5,4,2,4,4,2.5416666666666665,2.205973581991508,2.125,9.75,0.37209302325581395,1,2,1,0.25,60.0,47.5,52.0,1.0,0,1,0,2,4,0.5,1
1111,51,2026-06-25 14:14:09.065936,1,14,70.0,1,13.0,65.0,62.5,59.0,54.4,54.4,52.0,65.0,45.0,20.0,8.018728078691781,55.69349999999999,59.9375,5.0,20.0,8.100000000000001,20.0,6.499999999999995,4.999999999999997,4,0,0,5,0.0,0.0,0,5,6,5,3,5,5,2.4375,1.8131783532627836,1.1666666666666667,10.916666666666666,0.4195804195804196,1,3,1,0.2,60.0,53.333333333333336,52.0,0.0,0,1,0,3,5,0.4,1
1112,51,2026-06-27 23:14:09.065936,1,17,68.0,0,14.0,70.0,67.5,65.0,59.4,57.0,56.0,70.0,45.0,25.0,9.591663046625438,59.98544999999999,64.96875,5.0,25.0,10.5,25.0,5.000000000000003,5.299999999999996,5,0,1,5,0.16666666666666666,0.3333333333333333,1,0,7,6,4,6,6,2.183333333333333,1.6699446930296156,2.375,13.291666666666666,0.4198250728862974,1,4,1,0.16666666666666666,60.0,57.5,52.0,1.0,0,0,1,3,6,0.5,1
1113,51,2026-07-01 07:14:09.065936,1,19,76.0,1,17.0,68.0,69.0,67.66666666666667,63.0,58.57142857142857,60.0,70.0,45.0,25.0,9.692903638868023,62.38981499999999,66.484375,-2.0,23.0,10.42857142857143,23.0,1.500000000000001,4.199999999999993,0,1,1,6,0.14285714285714285,0.3333333333333333,0,1,8,7,3,5,7,2.2152777777777777,1.4956921165157644,3.3333333333333335,16.625,0.3971631205673759,1,4,2,0.2857142857142857,60.0,57.5,60.0,-1.0,0,1,0,3,7,0.5714285714285714,1
1114,51,2026-07-08 14:14:09.065936,1,16,80.0,1,19.0,76.0,72.0,71.33333333333333,67.8,60.75,62.5,76.0,45.0,31.0,10.88577052853862,66.4728705,71.2421875,8.0,31.0,11.25,31.0,2.999999999999999,3.499999999999992,1,0,2,6,0.25,0.6666666666666666,1,0,9,8,0,3,8,2.375,1.429273967465326,7.291666666666667,23.916666666666668,0.3210702341137124,1,5,2,0.25,60.0,61.2,60.0,-1.0,1,0,0,3,8,0.625,1
1116,52,2026-03-31 23:14:09.065997,1,17,42.5,0,8.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,5.166666666666667,5.166666666666667,0.16216216216216214,1,0,0,0.0,40.0,40.0,40.0,1.0,0,1,0,1,1,0.0,1
1117,52,2026-04-05 01:14:09.065997,1,8,32.0,0,17.0,42.5,41.25,41.25,41.25,41.25,41.25,42.5,40.0,2.5,1.7677669529663689,40.75,41.25,2.5,2.5,0.0,2.5,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,5.166666666666667,0.0,4.083333333333333,9.25,0.1951219512195122,1,1,0,0.0,40.0,42.5,41.25,1.0,0,0,1,2,2,0.0,1
1118,52,2026-04-06 03:14:09.065997,1,8,40.0,0,8.0,32.0,37.25,38.166666666666664,38.166666666666664,38.166666666666664,40.0,42.5,32.0,10.5,5.484827557301445,38.125,36.625,-10.5,-8.0,-0.9166666666666643,-8.0,-4.000000000000001,-4.000000000000001,0,1,0,3,0.0,0.0,0,3,4,3,2,3,3,4.625,0.7660323462854269,1.0833333333333333,10.333333333333334,0.2647058823529412,1,1,1,0.3333333333333333,40.0,42.5,32.0,-1.0,0,1,0,2,3,0.33333333333333337,1
1119,52,2026-04-07 07:14:09.065997,1,10,40.0,0,8.0,40.0,36.0,38.166666666666664,38.625,38.625,40.0,42.5,32.0,10.5,4.571196050634159,38.6875,38.3125,8.0,0.0,-2.625,0.0,-1.2499999999999998,-1.2499999999999998,1,0,0,4,0.0,0.0,0,4,5,4,3,4,4,3.4444444444444446,2.1153101514995476,1.1666666666666667,11.5,0.32,1,2,1,0.25,40.0,41.25,32.0,0.0,0,1,0,3,4,0.25,1
1120,52,2026-04-14 09:14:09.065997,1,18,36.0,0,10.0,40.0,40.0,37.333333333333336,38.9,38.9,40.0,42.5,32.0,10.5,4.006245124802025,39.08125,39.15625,0.0,0.0,1.1000000000000014,0.0,4.000000000000003,-0.25000000000000205,0,0,0,5,0.0,0.0,0,5,6,5,0,4,5,2.875,2.068838464596159,7.083333333333333,18.583333333333332,0.25531914893617025,1,3,1,0.2,40.0,40.833333333333336,32.0,1.0,0,0,1,3,5,0.4,1
1121,52,2026-04-15 11:14:09.065997,1,10,50.0,0,18.0,36.0,38.0,38.666666666666664,38.1,38.416666666666664,40.0,42.5,32.0,10.5,3.7738132792530514,38.15687499999999,37.578125,-4.0,-4.0,-0.4166666666666643,-4.0,-1.9999999999999971,-0.5000000000000041,0,1,0,6,0.0,0.0,0,6,7,6,1,4,6,3.7166666666666663,2.5984771181084763,1.0833333333333333,19.666666666666668,0.29032258064516125,1,3,2,0.3333333333333333,40.0,40.833333333333336,34.0,-2.0,1,0,0,3,6,0.5,1
1122,52,2026-04-18 18:14:09.065997,1,12,60.0,0,10.0,50.0,43.0,42.0,39.6,40.07142857142857,40.0,50.0,32.0,18.0,5.570970677154412,41.7098125,43.7890625,14.0,10.0,2.9285714285714306,10.0,4.999999999999997,3.199999999999997,1,0,0,7,0.0,0.0,0,7,8,7,2,5,7,3.2777777777777772,2.560743526284389,3.2916666666666665,22.958333333333332,0.2921739130434783,2,3,2,0.2857142857142857,45.0,40.833333333333336,34.0,0.0,1,0,0,3,7,0.5714285714285714,1
1123,52,2026-04-20 20:14:09.065997,1,12,60.0,0,12.0,60.0,55.0,48.666666666666664,45.2,42.5625,40.0,60.0,32.0,28.0,8.731868970288417,47.19686874999999,51.89453125,10.0,20.0,12.4375,20.0,12.0,4.999999999999997,2,0,0,8,0.0,0.0,0,8,9,8,3,4,8,3.2797619047619047,2.337634216501532,2.0833333333333335,25.041666666666668,0.3072,3,3,2,0.25,50.0,40.833333333333336,34.0,1.0,0,1,0,3,8,0.625,1
1124,52,2026-04-25 06:14:09.065997,1,26,65.0,0,12.0,60.0,60.0,56.666666666666664,49.2,44.5,40.0,60.0,32.0,28.0,10.024968827881711,51.03780812499999,55.947265625,0.0,20.0,15.5,20.0,4.9999999999999964,6.399999999999999,0,0,0,9,0.0,0.0,0,9,10,9,2,4,9,3.130208333333333,2.205179407721307,4.416666666666667,29.458333333333332,0.2954856361149111,3,4,2,0.2222222222222222,50.0,45.625,34.0,-1.0,1,0,0,3,9,0.6666666666666667,1
1126,53,2026-08-08 00:14:09.066066,1,20,66.67,0,18.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.125,1.125,0.47058823529411764,0,1,0,0.0,60.0,60.0,60.0,-1.0,1,0,0,1,1,0.0,1
1127,53,2026-08-15 06:14:09.066066,1,28,70.0,1,20.0,66.67,63.335,63.335,63.335,63.335,63.335,66.67,60.0,6.670000000000002,4.716402230514273,62.001000000000005,63.335,6.670000000000002,6.670000000000002,0.0,6.670000000000002,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,0,2,2,1.125,0.0,7.25,8.375,0.21333333333333335,1,1,0,0.0,66.67,60.0,63.335,0.0,1,0,0,2,2,0.0,1
1128,53,2026-08-20 08:14:09.066066,1,18,72.0,1,28.0,70.0,68.33500000000001,65.55666666666667,65.55666666666667,65.55666666666667,66.67,70.0,60.0,10.0,5.0921148193391454,64.4007,66.6675,3.3299999999999983,10.0,2.778333333333336,10.0,4.999999999999999,4.999999999999999,2,0,1,2,0.3333333333333333,0.3333333333333333,1,0,4,3,1,3,3,4.1875,4.331029034767604,5.083333333333333,13.458333333333334,0.207492795389049,2,1,0,0.0,68.33500000000001,60.0,65.55666666666667,1.0,0,1,0,2,3,0.33333333333333337,1
1129,53,2026-08-25 09:14:09.066066,1,21,84.0,1,18.0,72.0,71.0,69.55666666666667,67.1675,67.1675,68.33500000000001,72.0,60.0,12.0,5.259805921641343,66.68048999999999,69.33375000000001,2.0,12.0,3.832499999999996,12.0,2.665000000000002,2.665000000000002,3,0,2,2,0.5,0.6666666666666666,2,0,5,4,1,2,4,4.486111111111111,3.1058673566392105,5.041666666666667,18.5,0.20512820512820512,2,2,0,0.0,68.33500000000001,66.0,67.1675,0.0,0,1,0,2,4,0.5,1
1130,53,2026-09-01 13:14:09.066066,1,25,83.33,1,21.0,84.0,78.0,75.33333333333333,70.534,70.534,70.0,84.0,60.0,24.0,8.798623756020028,71.87634299999999,76.666875,12.0,24.0,7.465999999999994,24.0,6.999999999999994,5.332999999999997,4,0,3,2,0.6,1.0,3,0,6,5,0,2,5,4.625,2.551098165859529,7.166666666666667,25.666666666666668,0.1875,2,3,0,0.0,68.33500000000001,72.0,70.534,0.0,0,1,0,2,5,0.6,1
1131,53,2026-09-06 20:14:09.066066,1,22,88.0,1,25.0,83.33,83.66499999999999,79.77666666666666,75.2,72.66666666666667,71.0,84.0,60.0,24.0,9.445751778798058,75.31244009999999,79.9984375,-0.6700000000000017,23.33,10.99833333333332,23.33,5.664999999999996,4.731999999999997,0,1,4,2,0.6666666666666666,1.0,4,0,7,6,1,2,5,5.133333333333334,2.4845704412992156,5.291666666666667,30.958333333333332,0.1877444589308996,2,4,0,0.0,68.33500000000001,74.8325,72.66666666666667,0.0,0,1,0,2,6,0.6666666666666667,1
1132,53,2026-09-11 22:14:09.066066,1,18,90.0,1,22.0,88.0,85.66499999999999,85.11,79.466,74.85714285714286,72.0,88.0,60.0,28.0,10.389377129686704,79.11870807,83.99921875,4.670000000000002,28.0,10.80785714285713,28.0,2.0000000000000098,4.733000000000005,1,0,5,2,0.7142857142857143,1.0,5,0,8,7,1,2,5,5.159722222222222,2.223207246966185,5.083333333333333,36.041666666666664,0.18897637795275593,2,5,0,0.0,68.33500000000001,77.466,74.85714285714286,0.0,0,1,0,2,7,0.7142857142857143,1
1133,53,2026-09-13 05:14:09.066066,1,34,85.0,1,18.0,90.0,89.0,87.11,83.466,76.75,77.66499999999999,90.0,60.0,30.0,11.008294275551632,82.383095649,86.999609375,2.0,30.0,12.25,30.0,3.335000000000009,3.999999999999996,2,0,6,2,0.75,1.0,6,0,9,8,2,3,6,5.148809523809525,2.0297066277442646,1.2916666666666667,37.333333333333336,0.20869565217391303,2,6,0,0.0,68.33500000000001,79.55499999999999,76.75,1.0,0,0,1,2,8,0.75,1
1135,54,2026-07-16 19:14:09.066127,1,12,48.0,0,24.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.0416666666666667,1.0416666666666667,0.48979591836734687,0,1,0,0.0,48.0,48.0,48.0,0.0,0,1,0,1,1,0.0,1
1136,54,2026-07-18 20:14:09.066127,1,21,52.5,0,12.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,47.99999999999999,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.0416666666666667,0.0,2.0416666666666665,3.0833333333333335,0.48979591836734687,0,2,0,0.0,48.0,48.0,48.0,0.0,0,1,0,2,2,0.0,1
1137,54,2026-07-24 02:14:09.066127,1,17,56.67,0,21.0,52.5,50.25,49.5,49.5,49.5,48.0,52.5,48.0,4.5,2.598076211353316,49.349999999999994,50.25,4.5,4.5,0.75,4.5,2.2499999999999982,2.2499999999999982,1,0,0,3,0.0,0.0,0,3,4,3,1,3,3,1.5416666666666665,0.7071067811865474,5.25,8.333333333333334,0.3214285714285714,0,3,0,0.0,49.5,49.5,49.5,-1.0,1,0,0,2,3,0.33333333333333337,1
1138,54,2026-07-26 05:14:09.066127,1,26,65.0,0,17.0,56.67,54.585,52.39000000000001,51.292500000000004,51.292500000000004,50.25,56.67,48.0,8.670000000000002,4.16560019685039,51.54599999999999,53.46,4.170000000000002,8.670000000000002,3.292499999999997,8.670000000000002,4.334999999999995,4.334999999999995,2,0,0,4,0.0,0.0,0,4,5,4,1,4,4,2.7777777777777772,2.19861593668313,2.125,10.458333333333334,0.34909090909090906,1,3,0,0.0,56.67,49.5,51.292500000000004,0.0,1,0,0,3,4,0.25,1
1139,54,2026-07-27 06:14:09.066127,1,17,56.67,0,26.0,65.0,60.835,58.05666666666667,54.034000000000006,54.034000000000006,52.5,65.0,48.0,17.0,7.112895331719707,55.58219999999999,59.230000000000004,8.329999999999998,17.0,6.800999999999995,17.0,6.249999999999993,4.266999999999994,3,0,0,5,0.0,0.0,0,5,6,5,2,5,5,2.614583333333333,1.8245924836745002,1.0416666666666667,11.5,0.4,2,3,0,0.0,60.835,49.5,54.034000000000006,1.0,0,1,0,3,5,0.4,1
1140,54,2026-07-30 09:14:09.066127,1,25,62.5,0,17.0,56.67,60.835,59.446666666666665,55.76800000000001,54.473333333333336,54.585,65.0,48.0,17.0,6.452341177174891,55.90853999999999,57.95,-8.329999999999998,8.670000000000002,6.361666666666665,8.670000000000002,-3.17764371615651e-15,2.9840000000000018,0,1,0,6,0.0,0.0,0,6,7,6,3,5,6,2.3,1.729643508549281,3.125,14.625,0.384,2,4,0,0.0,60.835,51.292500000000004,54.473333333333336,0.0,0,1,0,3,6,0.5,1
1142,55,2026-04-01 23:14:09.066178,1,17,42.5,0,7.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,0,1,1,0.0,0.0,7.375,7.375,0.11940298507462686,0,1,0,0.0,35.0,35.0,35.0,0.0,0,1,0,1,1,0.0,1
1143,55,2026-04-07 03:14:09.066178,1,25,50.0,0,17.0,42.5,38.75,38.75,38.75,38.75,38.75,42.5,35.0,7.5,5.303300858899107,37.25,38.75,7.5,7.5,0.0,7.5,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,7.375,0.0,5.166666666666667,12.541666666666666,0.1476923076923077,0,2,0,0.0,38.75,38.75,38.75,0.0,0,1,0,1,2,0.5,1
1144,55,2026-04-11 06:14:09.066178,1,28,56.0,0,25.0,50.0,46.25,42.5,42.5,42.5,42.5,50.0,35.0,15.0,7.5,41.075,44.375,7.5,15.0,3.75,15.0,7.499999999999997,7.499999999999997,2,0,0,3,0.0,0.0,0,3,4,3,1,2,3,6.270833333333334,1.5615274751202923,4.125,16.666666666666668,0.16981132075471697,0,3,0,0.0,42.5,42.5,42.5,-1.0,1,0,0,2,3,0.33333333333333337,1
1145,55,2026-04-12 08:14:09.066178,1,15,60.0,0,28.0,56.0,53.0,49.5,45.875,45.875,46.25,56.0,35.0,21.0,9.113863066779093,45.5525,50.1875,6.0,21.0,7.125,21.0,6.75,6.75,3,0,0,4,0.0,0.0,0,4,5,4,2,3,4,5.555555555555556,1.6595333458312689,1.0833333333333333,17.75,0.21333333333333335,1,3,0,0.0,56.0,42.5,45.875,0.0,1,0,0,2,4,0.5,1
1146,55,2026-04-13 13:14:09.066178,1,30,60.0,0,15.0,60.0,58.0,55.333333333333336,48.7,48.7,50.0,60.0,35.0,25.0,10.10940156488009,49.88675,55.09375,4.0,25.0,9.299999999999997,25.0,4.999999999999999,6.349999999999997,4,0,0,5,0.0,0.0,0,5,6,5,3,4,5,4.4375,2.614617916991286,1.2083333333333333,18.958333333333332,0.25052192066805845,2,3,0,0.0,58.0,42.5,48.7,0.0,1,0,0,2,5,0.6,1
1148,56,2026-03-21 07:14:09.066220,1,21,52.5,0,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,4.125,4.125,0.1951219512195122,0,1,0,0.0,50.0,50.0,50.0,0.0,0,1,0,1,1,0.0,1
1149,56,2026-03-25 12:14:09.066220,1,11,55.0,0,21.0,52.5,51.25,51.25,51.25,51.25,51.25,52.5,50.0,2.5,1.7677669529663689,50.75,51.25,2.5,2.5,0.0,2.5,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,4.125,0.0,4.208333333333333,8.333333333333334,0.21428571428571427,0,2,0,0.0,51.25,51.25,51.25,1.0,0,0,1,2,2,0.0,1
1150,56,2026-04-01 18:14:09.066220,1,16,64.0,0,11.0,55.0,53.75,52.5,52.5,52.5,52.5,55.0,50.0,5.0,2.5,52.025,53.125,2.5,5.0,1.25,5.0,2.4999999999999933,2.4999999999999933,2,0,0,3,0.0,0.0,0,3,4,3,0,2,3,4.166666666666666,0.05892556509887875,7.25,15.583333333333334,0.1809045226130653,0,2,1,0.3333333333333333,52.5,51.25,55.0,-1.0,0,1,0,2,3,0.33333333333333337,1
1151,56,2026-04-03 23:14:09.066220,1,21,70.0,1,16.0,64.0,59.5,57.166666666666664,55.375,55.375,53.75,64.0,50.0,14.0,6.101570835995159,55.61749999999999,58.5625,9.0,14.0,4.125,14.0,5.749999999999994,5.749999999999994,3,0,0,4,0.0,0.0,0,4,5,4,1,3,4,5.194444444444444,1.7806508901501699,2.2083333333333335,17.791666666666668,0.21286031042128603,0,3,1,0.25,55.375,55.5,55.0,1.0,0,0,1,2,4,0.5,1
1152,56,2026-04-08 00:14:09.066220,1,15,75.0,1,21.0,70.0,67.0,63.0,58.3,58.3,55.0,70.0,50.0,20.0,8.408329203831164,59.93224999999999,64.28125,6.0,20.0,8.700000000000003,20.0,7.500000000000003,5.149999999999998,4,0,1,4,0.2,0.3333333333333333,1,0,6,5,2,3,5,4.447916666666666,2.083992951132602,4.041666666666667,21.833333333333332,0.21897810218978103,0,3,2,0.4,58.3,55.5,62.5,-1.0,0,1,0,2,5,0.6,1
1153,56,2026-04-13 04:14:09.066220,1,20,80.0,1,15.0,75.0,72.5,69.66666666666667,63.3,61.083333333333336,59.5,75.0,50.0,25.0,10.150944126861633,64.452575,69.640625,5.0,25.0,11.416666666666664,25.0,5.499999999999999,5.999999999999997,5,0,2,4,0.3333333333333333,0.6666666666666666,2,0,7,6,1,3,6,4.366666666666666,1.8139122850286278,5.166666666666667,27.0,0.21428571428571427,0,4,2,0.3333333333333333,61.083333333333336,60.375,62.5,0.0,0,1,0,2,6,0.6666666666666667,1
1155,57,2026-07-22 00:14:09.066268,1,8,32.0,0,7.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,2.3333333333333335,2.3333333333333335,0.3,1,0,0,0.0,35.0,35.0,35.0,1.0,0,1,0,1,1,0.0,1
